	index	Time	TemperatureF	Humidity	DryBulb	WetBulb	DATE	Hour	Minute	Day	Weekend	Holiday
7117	402	2016-10-25 14:31:00	82.8	43.0	82.8	(64.74+0j)	2016-10-25 15:00:00	15	900	3	0	0
7118	438	2016-10-25 15:31:00	83.3	42.0	83.3	(64.7+0j)	2016-10-25 16:00:00	16	960	3	0	0
7119	466	2016-10-25 16:32:00	83.3	39.0	83.3	(63.3+0j)	2016-10-25 17:00:00	17	1020	3	0	0
7120	490	2016-10-25 17:32:00	83.8	39.0	83.8	(63.71+0j)	2016-10-25 18:00:00	18	1080	3	0	0
7121	516	2016-10-25 18:35:00	82.8	40.0	82.8	(63.37+0j)	2016-10-25 19:00:00	19	1140	3	0	0
7122	540	2016-10-25 19:32:00	81.7	45.0	81.7	(64.69+0j)	2016-10-25 20:00:00	20	1200	3	0	0
7123	562	2016-10-25 20:35:00	78.1	54.0	78.1	(65.13+0j)	2016-10-25 21:00:00	21	1260	3	0	0
7124	584	2016-10-25 21:31:00	76.3	60.0	76.3	(65.6+0j)	2016-10-25 22:00:00	22	1320	3	0	0
7125	612	2016-10-25 22:32:00	75.6	60.0	75.6	(64.97+0j)	2016-10-25 23:00:00	23	1380	3	0	0
7126	634	2016-10-25 23:35:00	74.1	66.0	74.1	(65.49+0j)	2016-10-26 00:00:00	0	0	4	0	0
7127	14	2016-10-26 00:31:00	72.7	70.0	72.7	(65.37+0j)	2016-10-26 01:00:00	1	60	4	0	0
7128	44	2016-10-26 01:33:00	71.2	76.0	71.2	(65.62+0j)	2016-10-26 02:00:00	2	120	4	0	0
7129	68	2016-10-26 02:32:00	70.5	79.0	70.5	(65.75+0j)	2016-10-26 03:00:00	3	180	4	0	0
7130	94	2016-10-26 03:34:00	69.3	84.0	69.3	(65.87+0j)	2016-10-26 04:00:00	4	240	4	0	0
7131	118	2016-10-26 04:31:00	67.8	90.0	67.8	(65.85+0j)	2016-10-26 05:00:00	5	300	4	0	0
7132	140	2016-10-26 05:31:00	67.5	91.0	67.5	(65.79+0j)	2016-10-26 06:00:00	6	360	4	0	0
7133	172	2016-10-26 06:33:00	66.6	92.0	66.6	(65.13+0j)	2016-10-26 07:00:00	7	420	4	0	0
7134	200	2016-10-26 07:32:00	65.7	93.0	65.7	(64.47+0j)	2016-10-26 08:00:00	8	480	4	0	0
7135	232	2016-10-26 08:31:00	66.7	88.0	66.7	(64.3+0j)	2016-10-26 09:00:00	9	540	4	0	0
7136	262	2016-10-26 09:33:00	70.9	78.0	70.9	(65.87+0j)	2016-10-26 10:00:00	10	600	4	0	0
7137	298	2016-10-26 10:33:00	74.1	65.0	74.1	(65.19+0j)	2016-10-26 11:00:00	11	660	4	0	0
7138	328	2016-10-26 11:33:00	76.8	62.0	76.8	(66.7+0j)	2016-10-26 12:00:00	12	720	4	0	0
7139	360	2016-10-26 12:33:00	79.3	56.0	79.3	(66.9+0j)	2016-10-26 13:00:00	13	780	4	0	0
7140	394	2016-10-26 13:32:00	83.1	43.0	83.1	(64.99+0j)	2016-10-26 14:00:00	14	840	4	0	0
7141	438	2016-10-26 14:31:00	84.4	40.0	84.4	(64.67+0j)	2016-10-26 15:00:00	15	900	4	0	0
7142	478	2016-10-26 15:33:00	85.1	41.0	85.1	(65.72+0j)	2016-10-26 16:00:00	16	960	4	0	0
7143	502	2016-10-26 16:34:00	86.2	37.0	86.2	(64.64+0j)	2016-10-26 17:00:00	17	1020	4	0	0
7144	526	2016-10-26 17:33:00	86.2	35.0	86.2	(63.6+0j)	2016-10-26 18:00:00	18	1080	4	0	0
7145	548	2016-10-26 18:34:00	84.7	37.0	84.7	(63.45+0j)	2016-10-26 19:00:00	19	1140	4	0	0
7146	570	2016-10-26 19:35:00	82.6	45.0	82.6	(65.45+0j)	2016-10-26 20:00:00	20	1200	4	0	0
7147	592	2016-10-26 20:31:00	78.6	53.0	78.6	(65.2+0j)	2016-10-26 21:00:00	21	1260	4	0	0
7148	616	2016-10-26 21:32:00	77.0	53.0	77.0	(63.81+0j)	2016-10-26 22:00:00	22	1320	4	0	0
7149	640	2016-10-26 22:33:00	75.7	60.0	75.7	(65.06+0j)	2016-10-26 23:00:00	23	1380	4	0	0
7150	664	2016-10-26 23:34:00	74.7	66.0	74.7	(66.04+0j)	2016-10-27 00:00:00	0	0	5	0	0
7151	12	2016-10-27 00:35:00	72.7	70.0	72.7	(65.37+0j)	2016-10-27 01:00:00	1	60	5	0	0
7152	34	2016-10-27 01:35:00	71.2	78.0	71.2	(66.16+0j)	2016-10-27 02:00:00	2	120	5	0	0
7153	56	2016-10-27 02:31:00	70.7	81.0	70.7	(66.46+0j)	2016-10-27 03:00:00	3	180	5	0	0
7154	80	2016-10-27 03:32:00	69.8	85.0	69.8	(66.6+0j)	2016-10-27 04:00:00	4	240	5	0	0
7155	104	2016-10-27 04:33:00	68.9	88.0	68.9	(66.45+0j)	2016-10-27 05:00:00	5	300	5	0	0
7156	128	2016-10-27 05:33:00	67.5	91.0	67.5	(65.79+0j)	2016-10-27 06:00:00	6	360	5	0	0
7157	150	2016-10-27 06:34:00	67.8	92.0	67.8	(66.32+0j)	2016-10-27 07:00:00	7	420	5	0	0
7158	172	2016-10-27 07:35:00	67.8	92.0	67.8	(66.32+0j)	2016-10-27 08:00:00	8	480	5	0	0
7159	194	2016-10-27 08:31:00	68.2	86.0	68.2	(65.29+0j)	2016-10-27 09:00:00	9	540	5	0	0
7160	216	2016-10-27 09:32:00	73.4	68.0	73.4	(65.44+0j)	2016-10-27 10:00:00	10	600	5	0	0
7161	238	2016-10-27 10:32:00	76.5	67.0	76.5	(68+0j)	2016-10-27 11:00:00	11	660	5	0	0
7162	262	2016-10-27 11:33:00	78.4	65.0	78.4	(69.12+0j)	2016-10-27 12:00:00	12	720	5	0	0
7163	286	2016-10-27 12:34:00	80.4	54.0	80.4	(67.14+0j)	2016-10-27 13:00:00	13	780	5	0	0
7164	310	2016-10-27 13:35:00	82.8	48.0	82.8	(66.88+0j)	2016-10-27 14:00:00	14	840	5	0	0
7165	332	2016-10-27 14:31:00	85.3	37.0	85.3	(63.92+0j)	2016-10-27 15:00:00	15	900	5	0	0
7166	356	2016-10-27 15:33:00	86.0	37.0	86.0	(64.48+0j)	2016-10-27 16:00:00	16	960	5	0	0
7167	380	2016-10-27 16:32:00	85.8	40.0	85.8	(65.81+0j)	2016-10-27 17:00:00	17	1020	5	0	0
7168	404	2016-10-27 17:33:00	86.2	36.0	86.2	(64.12+0j)	2016-10-27 18:00:00	18	1080	5	0	0
7169	426	2016-10-27 18:34:00	84.0	41.0	84.0	(64.82+0j)	2016-10-27 19:00:00	19	1140	5	0	0
7170	448	2016-10-27 19:35:00	82.0	47.0	82.0	(65.78+0j)	2016-10-27 20:00:00	20	1200	5	0	0
7171	476	2016-10-27 20:35:00	78.3	53.0	78.3	(64.94+0j)	2016-10-27 21:00:00	21	1260	5	0	0
7172	500	2016-10-27 21:31:00	75.7	55.0	75.7	(63.37+0j)	2016-10-27 22:00:00	22	1320	5	0	0
7173	524	2016-10-27 22:32:00	75.4	61.0	75.4	(65.11+0j)	2016-10-27 23:00:00	23	1380	5	0	0
7174	548	2016-10-27 23:33:00	74.7	56.0	74.7	(62.84+0j)	2016-10-28 00:00:00	0	0	6	0	0
7175	12	2016-10-28 00:39:00	73.2	56.0	73.2	(61.51+0j)	2016-10-28 01:00:00	1	60	6	0	0
7176	34	2016-10-28 01:35:00	71.4	62.0	71.4	(61.81+0j)	2016-10-28 02:00:00	2	120	6	0	0
7177	58	2016-10-28 02:35:00	69.8	69.0	69.8	(62.39+0j)	2016-10-28 03:00:00	3	180	6	0	0
7178	80	2016-10-28 03:31:00	68.2	74.0	68.2	(62.25+0j)	2016-10-28 04:00:00	4	240	6	0	0
7179	102	2016-10-28 04:32:00	66.6	83.0	66.6	(63+0j)	2016-10-28 05:00:00	5	300	6	0	0
7180	124	2016-10-28 05:33:00	65.3	84.0	65.3	(61.98+0j)	2016-10-28 06:00:00	6	360	6	0	0
7181	146	2016-10-28 06:33:00	63.7	87.0	63.7	(61.13+0j)	2016-10-28 07:00:00	7	420	6	0	0
7182	170	2016-10-28 07:35:00	63.0	89.0	63.0	(60.9+0j)	2016-10-28 08:00:00	8	480	6	0	0
7183	194	2016-10-28 08:35:00	63.9	84.0	63.9	(60.63+0j)	2016-10-28 09:00:00	9	540	6	0	0
7184	214	2016-10-28 09:31:00	68.7	71.0	68.7	(61.92+0j)	2016-10-28 10:00:00	10	600	6	0	0
7185	234	2016-10-28 10:32:00	73.9	59.0	73.9	(63.12+0j)	2016-10-28 11:00:00	11	660	6	0	0
7186	258	2016-10-28 11:33:00	76.5	60.0	76.5	(65.78+0j)	2016-10-28 12:00:00	12	720	6	0	0
7187	282	2016-10-28 12:34:00	79.2	56.0	79.2	(66.81+0j)	2016-10-28 13:00:00	13	780	6	0	0
7188	304	2016-10-28 13:34:00	80.2	46.0	80.2	(63.85+0j)	2016-10-28 14:00:00	14	840	6	0	0
7189	330	2016-10-28 14:33:00	82.2	42.0	82.2	(63.8+0j)	2016-10-28 15:00:00	15	900	6	0	0
7190	352	2016-10-28 15:33:00	83.8	38.0	83.8	(63.22+0j)	2016-10-28 16:00:00	16	960	6	0	0
7191	376	2016-10-28 16:34:00	84.9	35.0	84.9	(62.58+0j)	2016-10-28 17:00:00	17	1020	6	0	0
7192	400	2016-10-28 17:35:00	85.1	33.0	85.1	(61.66+0j)	2016-10-28 18:00:00	18	1080	6	0	0
7193	420	2016-10-28 18:31:00	84.6	38.0	84.6	(63.86+0j)	2016-10-28 19:00:00	19	1140	6	0	0
7194	444	2016-10-28 19:32:00	81.7	49.0	81.7	(66.34+0j)	2016-10-28 20:00:00	20	1200	6	0	0
7195	468	2016-10-28 20:33:00	77.9	56.0	77.9	(65.66+0j)	2016-10-28 21:00:00	21	1260	6	0	0
7196	492	2016-10-28 21:34:00	76.3	60.0	76.3	(65.6+0j)	2016-10-28 22:00:00	22	1320	6	0	0
7197	516	2016-10-28 22:34:00	75.4	62.0	75.4	(65.43+0j)	2016-10-28 23:00:00	23	1380	6	0	0
7198	540	2016-10-28 23:35:00	74.1	66.0	74.1	(65.49+0j)	2016-10-29 00:00:00	0	0	7	1	0
7199	12	2016-10-29 00:31:00	72.9	67.0	72.9	(64.68+0j)	2016-10-29 01:00:00	1	60	7	1	0
7200	36	2016-10-29 01:32:00	71.6	73.0	71.6	(65.19+0j)	2016-10-29 02:00:00	2	120	7	1	0
7201	60	2016-10-29 02:32:00	70.5	81.0	70.5	(66.27+0j)	2016-10-29 03:00:00	3	180	7	1	0
7202	84	2016-10-29 03:33:00	69.3	86.0	69.3	(66.36+0j)	2016-10-29 04:00:00	4	240	7	1	0
7203	108	2016-10-29 04:34:00	68.7	86.0	68.7	(65.77+0j)	2016-10-29 05:00:00	5	300	7	1	0
7204	130	2016-10-29 05:35:00	68.9	87.0	68.9	(66.21+0j)	2016-10-29 06:00:00	6	360	7	1	0
7205	152	2016-10-29 06:31:00	67.6	90.0	67.6	(65.65+0j)	2016-10-29 07:00:00	7	420	7	1	0
7206	176	2016-10-29 07:32:00	68.5	90.0	68.5	(66.54+0j)	2016-10-29 08:00:00	8	480	7	1	0
7207	200	2016-10-29 08:33:00	69.4	88.0	69.4	(66.95+0j)	2016-10-29 09:00:00	9	540	7	1	0
7208	222	2016-10-29 09:34:00	69.4	91.0	69.4	(67.67+0j)	2016-10-29 10:00:00	10	600	7	1	0
7209	246	2016-10-29 10:35:00	71.6	72.0	71.6	(64.91+0j)	2016-10-29 11:00:00	11	660	7	1	0
7210	268	2016-10-29 11:35:00	74.3	69.0	74.3	(66.57+0j)	2016-10-29 12:00:00	12	720	7	1	0
7211	290	2016-10-29 12:31:00	76.6	61.0	76.6	(66.2+0j)	2016-10-29 13:00:00	13	780	7	1	0
7212	314	2016-10-29 13:32:00	78.8	53.0	78.8	(65.37+0j)	2016-10-29 14:00:00	14	840	7	1	0
7213	334	2016-10-29 14:33:00	81.5	48.0	81.5	(65.77+0j)	2016-10-29 15:00:00	15	900	7	1	0
7214	358	2016-10-29 15:34:00	83.1	38.0	83.1	(62.66+0j)	2016-10-29 16:00:00	16	960	7	1	0
7215	382	2016-10-29 16:37:00	84.9	36.0	84.9	(63.1+0j)	2016-10-29 17:00:00	17	1020	7	1	0
7216	404	2016-10-29 17:33:00	84.9	36.0	84.9	(63.1+0j)	2016-10-29 18:00:00	18	1080	7	1	0
7217	428	2016-10-29 18:33:00	83.3	42.0	83.3	(64.7+0j)	2016-10-29 19:00:00	19	1140	7	1	0
7218	450	2016-10-29 19:34:00	81.9	44.0	81.9	(64.43+0j)	2016-10-29 20:00:00	20	1200	7	1	0
7219	474	2016-10-29 20:35:00	78.3	51.0	78.3	(64.2+0j)	2016-10-29 21:00:00	21	1260	7	1	0
7220	496	2016-10-29 21:31:00	76.1	61.0	76.1	(65.74+0j)	2016-10-29 22:00:00	22	1320	7	1	0
7221	520	2016-10-29 22:32:00	73.0	63.0	73.0	(63.57+0j)	2016-10-29 23:00:00	23	1380	7	1	0
7222	544	2016-10-29 23:32:00	73.6	66.0	73.6	(65.03+0j)	2016-10-30 00:00:00	0	0	1	1	0
7223	12	2016-10-30 00:33:00	72.7	76.0	72.7	(67.05+0j)	2016-10-30 01:00:00	1	60	1	1	0
7224	32	2016-10-30 01:34:00	72.5	82.0	72.5	(68.45+0j)	2016-10-30 02:00:00	2	120	1	1	0
7225	56	2016-10-30 02:35:00	72.3	85.0	72.3	(69.03+0j)	2016-10-30 03:00:00	3	180	1	1	0
7226	78	2016-10-30 03:31:00	71.8	89.0	71.8	(69.55+0j)	2016-10-30 04:00:00	4	240	1	1	0
7227	102	2016-10-30 04:31:00	70.7	90.0	70.7	(68.71+0j)	2016-10-30 05:00:00	5	300	1	1	0
7228	126	2016-10-30 05:32:00	69.4	93.0	69.4	(68.14+0j)	2016-10-30 06:00:00	6	360	1	1	0
7229	150	2016-10-30 06:33:00	69.3	94.0	69.3	(68.28+0j)	2016-10-30 07:00:00	7	420	1	1	0
7230	174	2016-10-30 07:34:00	68.5	95.0	68.5	(67.71+0j)	2016-10-30 08:00:00	8	480	1	1	0
7231	198	2016-10-30 08:35:00	68.5	95.0	68.5	(67.71+0j)	2016-10-30 09:00:00	9	540	1	1	0
7232	220	2016-10-30 09:35:00	73.8	73.0	73.8	(67.25+0j)	2016-10-30 10:00:00	10	600	1	1	0
7233	242	2016-10-30 10:35:00	75.0	72.0	75.0	(68.1+0j)	2016-10-30 11:00:00	11	660	1	1	0
7234	262	2016-10-30 11:31:00	77.7	63.0	77.7	(67.84+0j)	2016-10-30 12:00:00	12	720	1	1	0
7235	286	2016-10-30 12:32:00	78.4	65.0	78.4	(69.12+0j)	2016-10-30 13:00:00	13	780	1	1	0
7236	308	2016-10-30 13:33:00	81.3	52.0	81.3	(67.17+0j)	2016-10-30 14:00:00	14	840	1	1	0
7237	332	2016-10-30 14:33:00	84.0	44.0	84.0	(66.18+0j)	2016-10-30 15:00:00	15	900	1	1	0
7238	354	2016-10-30 15:34:00	84.7	37.0	84.7	(63.45+0j)	2016-10-30 16:00:00	16	960	1	1	0
7239	376	2016-10-30 16:35:00	86.0	28.0	86.0	(59.44+0j)	2016-10-30 17:00:00	17	1020	1	1	0
7240	398	2016-10-30 17:31:00	86.7	28.0	86.7	(59.96+0j)	2016-10-30 18:00:00	18	1080	1	1	0
7241	422	2016-10-30 18:32:00	85.3	33.0	85.3	(61.82+0j)	2016-10-30 19:00:00	19	1140	1	1	0
7242	444	2016-10-30 19:33:00	82.2	44.0	82.2	(64.68+0j)	2016-10-30 20:00:00	20	1200	1	1	0
7243	464	2016-10-30 20:34:00	77.7	55.0	77.7	(65.13+0j)	2016-10-30 21:00:00	21	1260	1	1	0
7244	488	2016-10-30 21:35:00	76.3	59.0	76.3	(65.27+0j)	2016-10-30 22:00:00	22	1320	1	1	0
7245	510	2016-10-30 22:31:00	72.7	67.0	72.7	(64.5+0j)	2016-10-30 23:00:00	23	1380	1	1	0
7246	534	2016-10-30 23:31:00	70.5	75.0	70.5	(64.69+0j)	2016-10-31 00:00:00	0	0	2	0	0
7247	8	2016-10-31 00:32:00	68.0	81.0	68.0	(63.86+0j)	2016-10-31 01:00:00	1	60	2	0	0
7248	32	2016-10-31 01:33:00	66.7	84.0	66.7	(63.34+0j)	2016-10-31 02:00:00	2	120	2	0	0
7249	54	2016-10-31 02:34:00	65.8	89.0	65.8	(63.65+0j)	2016-10-31 03:00:00	3	180	2	0	0
7250	78	2016-10-31 03:35:00	64.8	90.0	64.8	(62.9+0j)	2016-10-31 04:00:00	4	240	2	0	0
7251	102	2016-10-31 04:35:00	63.9	89.0	63.9	(61.78+0j)	2016-10-31 05:00:00	5	300	2	0	0
7252	124	2016-10-31 05:31:00	63.0	91.0	63.0	(61.35+0j)	2016-10-31 06:00:00	6	360	2	0	0
7253	148	2016-10-31 06:32:00	62.2	92.0	62.2	(60.78+0j)	2016-10-31 07:00:00	7	420	2	0	0
7254	170	2016-10-31 07:33:00	64.6	96.0	64.6	(64.05+0j)	2016-10-31 08:00:00	8	480	2	0	0
